subj,block,goals,perfs,emots
276,2,12,12,2.333333333333333
276,3,14,11,1.6666666666666667
276,4,10,11,1.6666666666666667
276,5,10,10,1.6666666666666667
276,6,10,13,1.6666666666666667
276,7,11,12,1.6666666666666667
276,8,12,13,1.6666666666666667
276,9,13,13,1.3333333333333333
276,10,12,13,1.3333333333333333
276,11,12,13,1.3333333333333333
276,12,12,14,1.3333333333333333
276,13,13,13,1.3333333333333333
276,14,12,13,1.3333333333333333
276,15,12,13,1.3333333333333333
276,16,12,13,1.3333333333333333
276,17,12,13,1.3333333333333333
276,18,15,15,1.3333333333333333
276,19,16,15,0.0
276,20,15,14,2.333333333333333
277,1,4,3,-0.3333333333333333
277,2,4,4,0.3333333333333333
277,3,5,5,0.6666666666666666
277,4,6,6,0.3333333333333333
277,5,5,3,0.0
277,6,5,4,-0.3333333333333333
277,7,5,6,0.3333333333333333
277,8,6,6,0.0
277,9,7,7,0.6666666666666666
277,10,7,7,0.6666666666666666
277,11,7,4,0.3333333333333333
277,12,5,5,0.6666666666666666
277,13,6,7,0.6666666666666666
277,14,7,5,0.3333333333333333
277,15,5,6,0.6666666666666666
277,16,5,7,0.6666666666666666
277,17,6,7,0.6666666666666666
277,18,5,6,0.6666666666666666
277,19,6,7,0.6666666666666666
277,20,5,8,0.6666666666666666
278,1,5,5,0.3333333333333333
278,2,6,2,0.0
278,3,5,6,2.0
278,4,5,7,1.6666666666666667
278,5,6,8,2.333333333333333
278,6,6,4,0.6666666666666666
278,7,5,5,1.3333333333333333
278,8,5,8,2.333333333333333
278,9,6,7,0.3333333333333333
278,10,6,8,2.0
278,11,6,9,2.0
278,12,7,9,1.3333333333333333
278,13,7,8,1.6666666666666667
278,14,7,7,1.6666666666666667
278,15,7,6,0.0
278,16,7,9,2.0
278,17,7,8,2.333333333333333
278,18,8,8,1.3333333333333333
278,19,7,9,2.0
278,20,7,10,2.333333333333333
279,1,6,5,1.3333333333333333
279,2,5,9,1.6666666666666667
279,3,8,7,1.3333333333333333
279,4,6,11,1.6666666666666667
279,5,8,9,1.6666666666666667
279,6,8,9,0.6666666666666666
279,7,8,9,1.0
279,8,9,11,0.6666666666666666
279,9,9,8,0.6666666666666666
279,10,8,7,-0.6666666666666666
279,11,8,12,0.6666666666666666
279,12,9,11,1.0
279,13,9,9,0.6666666666666666
279,14,8,12,0.6666666666666666
279,15,9,10,1.0
279,16,9,9,1.0
279,17,10,11,1.3333333333333333
279,18,10,13,1.3333333333333333
279,19,10,8,1.3333333333333333
279,20,10,10,1.6666666666666667
280,1,8,7,1.0
280,2,8,8,1.0
280,3,8,10,1.3333333333333333
280,4,9,8,1.0
280,5,8,10,1.6666666666666667
280,6,8,10,1.3333333333333333
280,7,8,10,1.3333333333333333
280,8,8,6,1.0
280,9,7,8,1.3333333333333333
280,10,8,9,1.3333333333333333
280,11,8,11,1.3333333333333333
280,12,9,10,1.3333333333333333
280,13,9,10,1.3333333333333333
280,14,9,10,1.3333333333333333
280,15,10,10,1.0
280,16,9,11,1.3333333333333333
280,17,9,10,1.3333333333333333
280,18,10,11,1.3333333333333333
280,19,10,10,1.3333333333333333
280,20,10,10,1.6666666666666667
281,1,5,7,-0.6666666666666666
281,2,6,8,1.0
281,3,6,7,0.6666666666666666
281,4,5,9,1.0
281,5,7,8,1.0
281,6,6,8,1.0
281,7,6,8,0.6666666666666666
281,8,6,7,1.3333333333333333
281,9,6,6,1.0
281,10,6,6,1.0
281,11,7,6,0.6666666666666666
281,12,6,8,1.0
281,13,6,7,1.0
281,14,7,8,0.6666666666666666
281,15,7,6,0.6666666666666666
281,16,6,7,0.6666666666666666
281,17,7,8,0.6666666666666666
281,18,8,9,0.6666666666666666
281,19,7,9,0.6666666666666666
281,20,8,9,3.0
282,1,4,5,0.6666666666666666
282,2,6,5,0.6666666666666666
282,3,6,7,1.6666666666666667
282,4,7,6,0.0
282,5,6,8,1.3333333333333333
282,6,8,7,1.0
282,7,7,7,0.3333333333333333
282,8,7,7,0.0
282,9,6,7,-0.6666666666666666
282,10,6,6,-0.6666666666666666
282,11,6,7,-0.6666666666666666
282,12,5,6,-0.6666666666666666
282,13,6,6,0.0
282,14,7,6,-0.6666666666666666
282,15,6,6,0.3333333333333333
282,16,7,7,-0.3333333333333333
282,17,6,6,-0.3333333333333333
282,18,10,6,-1.3333333333333333
282,19,6,8,-0.3333333333333333
282,20,7,9,2.333333333333333
283,1,3,0,-2.6666666666666665
283,2,1,1,-2.333333333333333
283,3,1,1,-2.6666666666666665
283,4,1,1,-2.6666666666666665
283,5,1,2,-2.6666666666666665
283,6,1,2,-2.0
283,7,2,5,-1.0
283,8,5,4,-1.6666666666666667
283,9,4,2,-2.6666666666666665
283,10,2,4,-1.3333333333333333
283,11,3,4,-1.0
283,12,3,5,-0.6666666666666666
283,13,4,3,-2.6666666666666665
283,14,3,6,-1.6666666666666667
283,15,4,3,-1.6666666666666667
283,16,4,5,-1.0
283,17,4,4,-0.6666666666666666
283,18,4,4,-0.6666666666666666
283,19,3,6,0.0
283,20,4,4,0.0
284,1,5,6,2.6666666666666665
284,2,5,7,2.6666666666666665
284,3,5,7,2.333333333333333
284,4,5,6,2.6666666666666665
284,5,5,13,2.6666666666666665
284,6,6,11,2.6666666666666665
284,7,8,11,2.6666666666666665
284,8,9,11,2.6666666666666665
284,9,10,12,2.333333333333333
284,10,11,12,2.333333333333333
284,11,11,11,2.6666666666666665
284,12,11,9,2.6666666666666665
284,13,10,11,2.6666666666666665
284,14,10,12,2.6666666666666665
284,15,11,12,2.333333333333333
284,16,11,14,2.6666666666666665
284,17,11,10,2.6666666666666665
284,18,10,11,2.6666666666666665
284,19,10,11,2.6666666666666665
284,20,11,11,2.6666666666666665
285,1,3,7,2.6666666666666665
285,2,7,5,2.0
285,3,6,2,1.3333333333333333
285,4,4,5,2.0
285,5,5,4,1.6666666666666667
285,6,5,7,0.3333333333333333
285,7,5,5,0.0
285,8,5,6,0.0
285,9,6,5,-0.3333333333333333
285,10,6,5,0.3333333333333333
285,11,6,8,0.0
285,12,6,6,-0.6666666666666666
285,13,7,5,-0.3333333333333333
285,14,6,6,-0.3333333333333333
285,15,6,6,0.3333333333333333
285,16,6,8,0.6666666666666666
285,17,6,5,0.0
285,18,6,7,-0.3333333333333333
285,19,6,6,-0.3333333333333333
285,20,5,8,0.0
286,1,1,2,-0.3333333333333333
286,2,2,3,-0.6666666666666666
286,3,3,2,-1.0
286,4,2,3,0.0
286,5,3,4,0.0
286,6,3,4,-0.3333333333333333
286,7,3,5,1.0
286,8,4,4,-0.3333333333333333
286,9,3,5,0.6666666666666666
286,10,4,3,-0.6666666666666666
286,11,3,4,0.3333333333333333
286,12,3,5,0.3333333333333333
286,13,3,4,0.6666666666666666
286,14,3,6,1.3333333333333333
286,15,4,5,0.6666666666666666
286,16,4,5,0.6666666666666666
286,17,4,5,1.0
286,18,4,6,1.6666666666666667
286,19,5,6,1.0
286,20,4,6,1.6666666666666667
287,1,5,3,1.6666666666666667
287,2,4,5,2.0
287,3,4,4,1.6666666666666667
287,4,4,6,1.6666666666666667
287,5,5,4,1.6666666666666667
287,6,5,4,1.3333333333333333
287,7,2,3,1.0
287,8,2,5,1.3333333333333333
287,9,4,7,1.0
287,10,5,9,1.0
287,11,7,11,2.333333333333333
287,12,10,8,1.6666666666666667
287,13,8,9,2.0
287,14,8,6,1.3333333333333333
287,15,8,8,1.6666666666666667
287,16,8,10,1.6666666666666667
287,17,9,10,1.6666666666666667
287,18,9,10,1.3333333333333333
287,19,10,9,1.6666666666666667
287,20,9,10,1.6666666666666667
288,1,10,16,2.6666666666666665
288,2,12,15,2.6666666666666665
288,3,13,16,2.6666666666666665
288,4,14,15,2.0
288,5,12,13,2.0
288,6,12,13,1.3333333333333333
288,7,11,14,1.3333333333333333
288,8,11,16,1.3333333333333333
288,9,12,13,1.0
288,10,10,12,0.0
288,11,12,14,0.0
288,12,12,14,-0.3333333333333333
288,13,14,15,0.0
288,14,12,15,-0.3333333333333333
288,15,12,12,-0.3333333333333333
288,16,12,13,0.0
288,17,15,21,0.3333333333333333
288,18,14,14,-0.3333333333333333
288,19,13,14,0.3333333333333333
288,20,12,16,3.0
289,1,12,15,1.0
289,2,13,16,0.6666666666666666
289,3,14,14,0.0
289,4,14,18,-0.3333333333333333
289,5,14,13,-1.3333333333333333
289,6,13,16,-1.0
289,7,14,14,-1.3333333333333333
289,8,13,17,-0.6666666666666666
289,9,14,15,-0.6666666666666666
289,10,14,18,-0.6666666666666666
289,11,14,16,-1.0
289,12,14,18,-0.6666666666666666
289,13,14,16,-1.0
289,14,14,16,-1.0
289,15,14,18,-1.0
289,16,14,17,-1.0
289,17,14,18,-1.0
289,18,14,16,-1.3333333333333333
289,19,14,17,-1.3333333333333333
289,20,14,16,-0.6666666666666666
290,1,5,7,0.6666666666666666
290,2,7,8,1.6666666666666667
290,3,7,4,1.6666666666666667
290,4,5,8,0.6666666666666666
290,5,5,6,0.6666666666666666
290,6,6,8,0.3333333333333333
290,7,6,8,1.3333333333333333
290,8,6,7,1.0
290,9,6,6,1.0
290,10,6,7,1.0
290,11,7,8,1.6666666666666667
290,12,10,7,0.6666666666666666
290,13,7,7,1.0
290,14,7,8,1.0
290,15,7,8,1.0
290,16,7,7,0.6666666666666666
290,17,8,9,1.0
290,18,8,8,1.6666666666666667
290,19,8,13,1.0
290,20,10,12,0.3333333333333333
291,1,4,6,1.0
291,2,4,4,0.6666666666666666
291,3,4,5,0.6666666666666666
291,4,4,5,0.6666666666666666
291,5,4,4,0.6666666666666666
291,6,4,8,0.6666666666666666
291,7,4,9,0.6666666666666666
291,8,5,8,0.6666666666666666
291,9,5,9,0.6666666666666666
291,10,5,10,0.6666666666666666
291,11,6,13,0.6666666666666666
291,12,7,11,0.6666666666666666
291,13,7,10,1.0
291,14,8,13,0.6666666666666666
291,15,8,12,1.0
291,16,8,12,1.0
291,17,9,12,1.0
291,18,9,10,1.3333333333333333
291,19,9,12,1.0
291,20,9,13,1.6666666666666667
292,1,10,10,2.6666666666666665
292,2,15,13,2.6666666666666665
292,3,13,12,2.6666666666666665
292,4,13,14,2.6666666666666665
292,5,13,15,2.6666666666666665
292,6,12,14,2.6666666666666665
292,7,12,13,2.0
292,8,12,14,3.0
292,9,12,13,3.0
292,10,12,8,2.0
292,11,10,15,2.333333333333333
292,12,11,11,2.333333333333333
292,13,10,14,2.6666666666666665
292,14,11,15,2.6666666666666665
292,15,12,16,2.6666666666666665
292,16,13,14,2.6666666666666665
292,17,13,18,2.6666666666666665
292,18,14,18,2.6666666666666665
292,19,15,14,2.6666666666666665
292,20,14,16,2.6666666666666665
293,1,5,6,0.3333333333333333
293,2,7,9,1.0
293,3,8,10,1.3333333333333333
293,4,9,10,1.3333333333333333
293,5,9,9,1.0
293,6,9,10,0.0
293,7,8,9,-1.0
293,8,8,6,-2.333333333333333
293,9,8,11,-0.3333333333333333
293,10,9,10,1.0
293,11,10,10,1.3333333333333333
293,12,9,10,1.0
293,13,10,10,0.3333333333333333
293,14,10,12,0.6666666666666666
293,15,10,10,0.6666666666666666
293,16,10,10,0.6666666666666666
293,17,10,11,0.3333333333333333
293,18,10,11,0.3333333333333333
293,19,10,12,0.0
293,20,10,8,0.3333333333333333
294,1,11,15,-1.0
294,2,11,13,-1.0
294,3,10,13,-1.3333333333333333
294,4,9,15,-0.6666666666666666
294,5,10,14,-1.3333333333333333
294,6,10,14,-2.0
294,7,10,12,-2.333333333333333
294,8,9,13,-2.6666666666666665
294,9,9,14,-2.333333333333333
294,10,10,12,-1.6666666666666667
294,11,11,16,-2.333333333333333
294,12,11,12,-2.333333333333333
294,13,11,15,-2.0
294,14,11,14,-2.6666666666666665
294,15,11,16,-2.6666666666666665
294,16,12,15,-2.0
294,17,12,17,-2.6666666666666665
294,18,12,16,-2.6666666666666665
294,19,13,16,-2.0
294,20,13,13,-2.333333333333333
295,1,5,6,2.333333333333333
295,2,5,7,2.333333333333333
295,3,5,9,2.333333333333333
295,4,5,0,2.0
295,5,5,6,2.333333333333333
295,6,5,5,2.333333333333333
295,7,5,4,2.0
295,8,5,3,2.333333333333333
295,9,5,6,2.333333333333333
295,10,5,6,2.0
295,11,5,4,1.6666666666666667
295,12,5,5,1.6666666666666667
295,13,4,7,1.6666666666666667
295,14,4,9,2.0
295,15,4,6,2.0
295,16,4,7,2.0
295,17,4,4,1.6666666666666667
295,18,4,8,1.6666666666666667
295,19,4,6,1.6666666666666667
295,20,4,9,2.0
296,1,15,4,1.6666666666666667
296,2,6,7,2.333333333333333
296,3,7,4,2.333333333333333
296,4,6,10,3.0
296,5,7,10,2.333333333333333
296,6,7,6,2.333333333333333
296,7,7,10,2.6666666666666665
296,8,7,11,2.6666666666666665
296,9,8,8,2.0
296,10,8,9,2.333333333333333
296,11,8,8,1.6666666666666667
296,12,8,9,2.0
296,13,8,10,1.3333333333333333
296,14,8,9,1.6666666666666667
296,15,8,9,1.3333333333333333
296,16,9,10,1.0
296,17,9,9,1.0
296,18,9,7,0.6666666666666666
296,19,6,8,1.0
296,20,7,11,2.6666666666666665
297,1,10,14,1.6666666666666667
297,2,10,14,1.3333333333333333
297,3,11,13,1.6666666666666667
297,4,10,15,1.6666666666666667
297,5,10,12,1.6666666666666667
297,6,10,13,2.0
297,7,10,13,0.6666666666666666
297,8,10,13,1.3333333333333333
297,9,10,11,1.3333333333333333
297,10,10,14,0.6666666666666666
297,11,10,12,1.3333333333333333
297,12,10,12,1.3333333333333333
297,13,10,13,1.3333333333333333
297,14,10,15,1.3333333333333333
297,15,10,15,1.3333333333333333
297,16,10,15,1.3333333333333333
297,17,10,14,1.3333333333333333
297,18,10,14,1.3333333333333333
297,19,10,12,1.3333333333333333
297,20,10,13,1.3333333333333333
298,1,4,7,2.0
298,2,5,8,2.0
298,3,7,6,0.3333333333333333
298,4,6,7,2.0
298,5,7,8,2.333333333333333
298,6,6,7,1.3333333333333333
298,7,7,8,2.0
298,8,6,7,1.6666666666666667
298,9,7,9,2.333333333333333
298,10,6,8,1.6666666666666667
298,11,7,9,2.0
298,12,7,9,2.0
298,13,6,9,1.6666666666666667
298,14,8,5,-1.0
298,15,7,9,2.0
298,16,8,9,2.6666666666666665
298,17,9,6,-1.0
298,18,6,8,1.6666666666666667
298,19,7,8,2.0
298,20,7,8,2.0
299,1,2,1,-0.6666666666666666
299,2,1,8,0.0
299,3,3,9,0.3333333333333333
299,4,4,11,0.6666666666666666
299,5,6,10,1.0
299,6,7,7,0.0
299,7,7,11,1.0
299,8,8,9,1.0
299,9,8,10,1.3333333333333333
299,10,8,9,1.3333333333333333
299,11,8,13,1.6666666666666667
299,12,9,8,1.0
299,13,8,11,0.6666666666666666
299,14,9,9,0.3333333333333333
299,15,9,15,0.6666666666666666
299,16,9,15,1.0
299,17,10,15,1.0
299,18,11,11,1.0
299,19,11,12,1.0
299,20,11,13,1.0
300,1,5,8,1.6666666666666667
300,2,7,13,2.333333333333333
300,3,10,12,2.0
300,4,10,11,2.0
300,5,10,10,2.0
300,6,10,12,2.0
300,7,10,11,2.333333333333333
300,8,10,14,2.333333333333333
300,9,10,12,2.333333333333333
300,10,12,15,2.0
300,11,12,14,2.0
300,12,12,14,2.333333333333333
300,13,12,13,2.333333333333333
300,14,12,11,2.0
300,15,10,17,2.333333333333333
300,16,12,13,2.333333333333333
300,17,11,16,2.333333333333333
300,18,10,15,2.0
300,19,12,15,2.0
300,20,10,13,2.0
301,1,8,5,-0.3333333333333333
301,2,6,4,0.3333333333333333
301,3,3,5,0.0
301,4,4,5,0.0
301,5,4,5,0.6666666666666666
301,6,4,8,1.3333333333333333
301,7,6,2,-0.3333333333333333
301,8,3,6,0.3333333333333333
301,9,3,7,0.6666666666666666
301,10,4,1,-0.3333333333333333
301,11,3,4,0.0
301,12,3,6,0.0
301,13,3,3,0.0
301,14,3,6,0.0
301,15,3,5,0.0
301,16,3,6,0.0
301,17,3,11,0.3333333333333333
301,18,5,7,0.6666666666666666
301,19,4,5,0.0
301,20,3,7,0.0
302,1,3,3,0.0
302,2,3,4,-0.6666666666666666
302,3,3,4,-1.0
302,4,2,5,-1.0
302,5,2,4,-1.3333333333333333
302,6,2,4,-1.3333333333333333
302,7,2,3,-1.3333333333333333
302,8,2,3,-1.6666666666666667
302,9,2,3,-1.3333333333333333
302,10,2,3,-1.6666666666666667
302,11,2,3,-1.3333333333333333
302,12,2,2,-1.3333333333333333
302,13,2,1,-1.3333333333333333
302,14,1,2,-1.6666666666666667
302,15,1,1,-1.6666666666666667
302,16,1,3,-1.6666666666666667
302,17,1,2,-1.6666666666666667
302,18,1,2,-1.6666666666666667
302,19,1,1,-2.0
302,20,1,3,-2.0
303,1,3,5,-0.6666666666666666
303,2,5,6,-0.3333333333333333
303,3,5,4,-1.0
303,4,4,6,-0.3333333333333333
303,5,5,4,-2.0
303,6,4,4,-2.0
303,7,4,6,-1.3333333333333333
303,8,5,6,-1.3333333333333333
303,9,5,6,-1.6666666666666667
303,10,5,6,-2.0
303,11,5,6,-1.6666666666666667
303,12,5,5,-1.0
303,13,5,3,-2.333333333333333
303,14,4,7,-0.6666666666666666
303,15,5,5,-1.3333333333333333
303,16,5,6,-0.6666666666666666
303,17,5,7,-1.0
303,18,5,4,-2.333333333333333
303,19,4,6,-1.3333333333333333
303,20,5,6,-0.3333333333333333
304,1,11,10,-2.0
304,2,10,12,0.3333333333333333
304,3,11,12,1.0
304,4,11,9,-1.0
304,5,10,11,0.3333333333333333
304,6,10,8,-3.0
304,7,9,11,-0.6666666666666666
304,8,9,9,-3.0
304,9,8,7,-3.0
304,10,8,12,0.6666666666666666
304,11,8,11,0.3333333333333333
304,12,8,12,-0.3333333333333333
304,13,8,12,0.0
304,14,10,12,-0.6666666666666666
304,15,10,12,1.3333333333333333
304,16,11,7,-3.0
304,17,10,11,0.0
304,18,10,11,1.6666666666666667
304,19,10,11,1.0
304,20,11,13,1.6666666666666667
305,1,6,8,0.6666666666666666
305,2,6,6,0.6666666666666666
305,3,7,5,0.6666666666666666
305,4,7,8,0.6666666666666666
305,5,7,3,0.6666666666666666
305,6,7,7,0.6666666666666666
305,7,7,7,0.3333333333333333
305,8,7,8,0.3333333333333333
305,9,7,10,0.3333333333333333
305,10,7,8,0.3333333333333333
305,11,7,7,0.3333333333333333
305,12,7,11,0.3333333333333333
305,13,7,6,0.3333333333333333
305,14,7,8,0.3333333333333333
305,15,7,9,0.3333333333333333
305,16,7,7,0.3333333333333333
305,17,7,5,0.3333333333333333
305,18,7,3,0.3333333333333333
305,19,7,14,0.3333333333333333
305,20,7,5,0.3333333333333333
306,1,5,4,2.333333333333333
306,2,4,5,2.6666666666666665
306,3,4,6,2.6666666666666665
306,4,5,7,2.6666666666666665
306,5,5,4,2.6666666666666665
306,6,4,4,2.6666666666666665
306,7,4,5,2.6666666666666665
306,8,4,7,2.6666666666666665
306,9,5,6,2.6666666666666665
306,10,5,5,2.6666666666666665
306,11,5,4,2.6666666666666665
306,12,5,6,2.6666666666666665
306,13,4,6,2.6666666666666665
306,14,5,6,2.6666666666666665
306,15,5,6,2.6666666666666665
306,16,5,5,2.6666666666666665
306,17,5,6,2.6666666666666665
306,18,5,5,2.6666666666666665
306,19,5,5,2.6666666666666665
306,20,5,4,2.6666666666666665
307,1,8,10,1.0
307,2,8,10,1.6666666666666667
307,3,8,11,1.6666666666666667
307,4,9,12,2.0
307,5,10,11,1.6666666666666667
307,6,10,12,1.6666666666666667
307,7,10,12,1.3333333333333333
307,8,11,10,0.3333333333333333
307,9,10,11,1.6666666666666667
307,10,10,10,0.0
307,11,10,12,1.3333333333333333
307,12,10,11,1.3333333333333333
307,13,10,11,1.3333333333333333
307,14,10,11,1.3333333333333333
307,15,10,10,0.3333333333333333
307,16,10,12,1.3333333333333333
307,17,10,12,1.3333333333333333
307,18,10,12,1.3333333333333333
307,19,10,13,1.3333333333333333
307,20,10,13,2.6666666666666665
308,1,3,3,1.0
308,2,4,4,1.6666666666666667
308,3,3,2,1.3333333333333333
308,4,3,2,0.6666666666666666
308,5,3,3,1.6666666666666667
308,6,4,4,1.6666666666666667
308,7,4,7,2.0
308,8,5,5,2.0
308,9,5,7,2.0
308,10,6,5,2.0
308,11,6,7,2.0
308,12,5,5,2.6666666666666665
308,13,6,4,2.6666666666666665
308,14,6,4,2.6666666666666665
308,15,5,4,2.0
308,16,6,6,2.333333333333333
308,17,4,6,1.6666666666666667
308,18,7,3,1.6666666666666667
308,19,10,5,1.0
308,20,20,6,1.6666666666666667
309,1,5,7,1.0
309,2,5,6,1.3333333333333333
309,3,6,7,0.6666666666666666
309,4,6,8,1.0
309,5,6,8,0.6666666666666666
309,6,7,12,0.6666666666666666
309,7,7,13,0.6666666666666666
309,8,7,12,0.6666666666666666
309,9,7,13,0.6666666666666666
309,10,8,12,0.6666666666666666
309,11,8,14,0.6666666666666666
309,12,10,13,1.3333333333333333
309,13,10,14,0.6666666666666666
309,14,10,13,0.6666666666666666
309,15,10,13,0.6666666666666666
309,16,11,15,0.6666666666666666
309,17,12,15,1.0
309,18,11,13,0.6666666666666666
309,19,11,16,0.6666666666666666
309,20,11,16,1.0
310,1,4,2,-1.6666666666666667
310,2,3,2,-2.333333333333333
310,3,2,4,-1.0
310,4,3,4,-1.0
310,5,4,0,-2.0
310,6,2,4,-1.3333333333333333
310,7,3,2,-1.6666666666666667
310,8,3,2,-2.0
310,9,2,2,-1.3333333333333333
310,10,3,2,-1.3333333333333333
310,11,3,1,-1.0
310,12,2,4,-1.0
310,13,3,2,-2.0
310,14,2,2,-1.3333333333333333
310,15,3,0,-1.6666666666666667
310,16,3,3,-1.0
310,17,3,4,-1.6666666666666667
310,18,4,4,-1.0
310,19,4,5,-0.3333333333333333
310,20,4,3,-1.3333333333333333
311,1,4,4,-0.6666666666666666
311,2,4,1,-2.6666666666666665
311,3,4,6,-0.6666666666666666
311,4,4,2,-3.0
311,5,4,6,-0.3333333333333333
311,6,4,7,0.6666666666666666
311,7,5,8,0.6666666666666666
311,8,6,10,1.3333333333333333
311,9,7,8,1.6666666666666667
311,10,8,9,0.3333333333333333
311,11,8,11,1.3333333333333333
311,12,9,10,1.0
311,13,9,12,1.3333333333333333
311,14,9,11,0.6666666666666666
311,15,9,11,0.6666666666666666
311,16,10,14,2.0
311,17,12,12,0.6666666666666666
311,18,12,12,1.0
311,19,12,13,0.6666666666666666
311,20,13,13,0.6666666666666666
312,1,10,11,2.333333333333333
312,2,10,13,2.0
312,3,11,12,2.0
312,4,10,13,2.0
312,5,10,13,1.3333333333333333
312,6,12,15,0.6666666666666666
312,7,14,14,0.3333333333333333
312,8,14,13,1.0
312,9,12,15,1.0
312,10,13,13,-2.0
312,11,12,13,-1.6666666666666667
312,12,12,13,-1.6666666666666667
312,13,12,12,-2.333333333333333
312,14,12,13,-3.0
312,15,13,14,-3.0
312,16,13,15,-3.0
312,17,13,15,-3.0
312,18,14,15,-3.0
312,19,14,14,-3.0
312,20,14,13,-3.0
313,1,7,9,1.0
313,2,7,8,1.0
313,3,7,7,1.0
313,4,7,6,1.0
313,5,7,9,1.0
313,6,7,10,1.0
313,7,7,10,1.0
313,8,7,7,1.0
313,9,7,10,1.0
313,10,7,8,1.0
313,11,7,9,1.0
313,12,7,8,1.0
313,13,7,6,1.0
313,14,7,7,1.0
313,15,7,10,1.0
313,16,7,11,1.0
313,17,7,10,1.0
313,18,7,7,1.0
313,19,7,8,1.0
313,20,7,9,1.0
314,1,5,8,0.6666666666666666
314,2,6,10,0.6666666666666666
314,3,7,9,0.6666666666666666
314,4,7,9,0.6666666666666666
314,5,8,9,1.0
314,6,8,7,0.3333333333333333
314,7,6,10,0.6666666666666666
314,8,6,8,0.6666666666666666
314,9,7,9,0.6666666666666666
314,10,7,8,0.6666666666666666
314,11,7,9,0.6666666666666666
314,12,7,11,0.6666666666666666
314,13,8,11,0.6666666666666666
314,14,7,9,0.6666666666666666
314,15,7,9,0.6666666666666666
314,16,7,9,1.0
314,17,7,8,0.6666666666666666
314,18,7,10,0.6666666666666666
314,19,7,11,0.3333333333333333
314,20,7,9,0.6666666666666666
315,1,4,5,1.0
315,2,4,6,1.0
315,3,5,7,1.0
315,4,6,6,1.0
315,5,7,7,1.6666666666666667
315,6,6,6,1.0
315,7,6,4,1.0
315,8,5,5,0.6666666666666666
315,9,5,6,0.6666666666666666
315,10,6,6,0.6666666666666666
315,11,6,7,0.6666666666666666
315,12,7,9,0.6666666666666666
315,13,7,8,0.6666666666666666
315,14,6,9,0.6666666666666666
315,15,5,8,0.6666666666666666
315,16,7,7,0.6666666666666666
315,17,6,8,0.3333333333333333
315,18,6,8,0.0
315,19,7,7,0.0
315,20,6,8,0.0
316,1,3,4,0.0
316,2,4,1,-1.0
316,3,2,8,2.0
316,4,6,9,2.0
316,5,4,7,1.0
316,6,4,6,1.0
316,7,4,9,1.0
316,8,4,7,1.0
316,9,6,9,1.0
316,10,3,7,1.0
316,11,3,8,1.0
316,12,2,2,1.0
316,13,2,4,1.0
316,14,3,5,1.0
316,15,2,4,1.0
316,16,4,8,1.0
316,17,8,12,1.0
316,18,3,0,1.0
316,19,8,13,1.0
316,20,20,12,1.0
317,1,4,8,1.3333333333333333
317,2,6,8,1.6666666666666667
317,3,8,10,2.6666666666666665
317,4,9,8,1.3333333333333333
317,5,8,8,2.0
317,6,8,10,2.6666666666666665
317,7,9,8,1.6666666666666667
317,8,9,9,2.6666666666666665
317,9,8,10,1.6666666666666667
317,10,9,11,3.0
317,11,9,8,1.6666666666666667
317,12,9,11,2.6666666666666665
317,13,9,8,2.6666666666666665
317,14,8,9,2.333333333333333
317,15,8,8,1.6666666666666667
317,16,8,10,2.333333333333333
317,17,9,9,2.333333333333333
317,18,8,7,2.333333333333333
317,19,8,9,2.0
317,20,9,9,2.333333333333333
318,1,10,12,2.6666666666666665
318,2,10,14,2.333333333333333
318,3,10,13,2.0
318,4,11,14,1.6666666666666667
318,5,10,15,1.6666666666666667
318,6,12,16,1.3333333333333333
318,7,10,12,2.0
318,8,11,13,1.6666666666666667
318,9,11,14,1.6666666666666667
318,10,13,17,1.0
318,11,9,12,1.3333333333333333
318,12,10,14,1.3333333333333333
318,13,11,15,1.6666666666666667
318,14,12,14,1.6666666666666667
318,15,10,13,1.0
318,16,10,11,0.6666666666666666
318,17,11,13,0.3333333333333333
318,18,11,14,-0.3333333333333333
318,19,12,16,-1.3333333333333333
318,20,14,16,-0.6666666666666666
319,1,5,8,1.3333333333333333
319,2,10,13,1.3333333333333333
319,3,10,13,2.0
319,4,10,15,0.6666666666666666
319,5,10,17,0.6666666666666666
319,6,10,17,1.3333333333333333
319,7,10,19,1.0
319,8,10,18,1.0
319,9,10,18,1.0
319,10,10,18,1.0
319,11,10,19,1.0
319,12,10,21,1.0
319,13,15,23,1.0
319,14,18,22,1.0
319,15,19,21,1.0
319,16,18,20,0.6666666666666666
319,17,18,18,0.6666666666666666
319,18,17,21,0.6666666666666666
319,19,19,22,0.6666666666666666
319,20,19,20,0.6666666666666666
320,1,10,10,1.0
320,2,10,10,0.6666666666666666
320,3,10,11,0.3333333333333333
320,4,10,14,1.6666666666666667
320,5,10,12,1.0
320,6,10,15,1.0
320,7,11,13,1.0
320,8,11,13,0.6666666666666666
320,9,11,21,1.6666666666666667
320,10,15,14,-0.6666666666666666
320,11,14,18,1.0
320,12,14,17,1.3333333333333333
320,13,15,17,1.0
320,14,15,17,1.0
320,15,15,18,1.0
320,16,15,13,0.3333333333333333
320,17,13,15,1.0
320,18,13,15,-0.3333333333333333
320,19,13,16,0.6666666666666666
320,20,14,16,2.333333333333333
321,1,10,6,-0.6666666666666666
321,2,10,9,0.0
321,3,10,10,-0.3333333333333333
321,4,9,8,0.0
321,5,10,12,1.0
